locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMKFACGC_02609	CDS	1296	bcr		COG2814	Bicyclomycin resistance protein
BMKFACGC_02610	CDS	1209				hypothetical protein
BMKFACGC_02611	CDS	525				hypothetical protein
BMKFACGC_02612	CDS	534				hypothetical protein
BMKFACGC_02613	CDS	648				hypothetical protein
BMKFACGC_02614	CDS	1350	brnQ_2		COG1114	Branched-chain amino acid permease BrnQ
BMKFACGC_02615	CDS	264				hypothetical protein
BMKFACGC_02616	CDS	603	pynA	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase PynA
BMKFACGC_02617	CDS	237				hypothetical protein
BMKFACGC_02618	CDS	390				hypothetical protein
BMKFACGC_02619	CDS	1911	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BMKFACGC_02620	CDS	1395	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
BMKFACGC_02621	CDS	768	khpB		COG1847	RNA-binding protein KhpB
BMKFACGC_02622	CDS	834	yidC2		COG0706	Membrane protein insertase YidC 2
BMKFACGC_02623	CDS	357	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
BMKFACGC_02624	CDS	135	rpmH			Large ribosomal subunit protein bL34
BMKFACGC_02625	CDS	1521				hypothetical protein
BMKFACGC_02626	CDS	993				hypothetical protein
BMKFACGC_02627	CDS	288				hypothetical protein
BMKFACGC_02628	CDS	195				hypothetical protein
BMKFACGC_02629	CDS	429				hypothetical protein
BMKFACGC_02630	CDS	924				hypothetical protein
BMKFACGC_02631	CDS	297				hypothetical protein
BMKFACGC_02632	CDS	456				hypothetical protein
BMKFACGC_02633	CDS	486				hypothetical protein
BMKFACGC_02634	CDS	1986				hypothetical protein
BMKFACGC_02635	CDS	225				hypothetical protein
BMKFACGC_02636	CDS	1728				hypothetical protein
BMKFACGC_02637	CDS	1302	dinB_3	2.7.7.7		DNA polymerase IV
BMKFACGC_02638	CDS	195				hypothetical protein
BMKFACGC_02639	CDS	396				hypothetical protein
BMKFACGC_02640	CDS	183				hypothetical protein
BMKFACGC_02641	CDS	432				hypothetical protein
BMKFACGC_02642	CDS	1236				hypothetical protein
BMKFACGC_02643	CDS	2118	topB	5.6.2.1		DNA topoisomerase 3
BMKFACGC_02644	CDS	783				hypothetical protein
BMKFACGC_02645	CDS	1794	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
BMKFACGC_02646	CDS	324				hypothetical protein
BMKFACGC_02647	CDS	2118				hypothetical protein
BMKFACGC_02648	CDS	321				hypothetical protein
BMKFACGC_02649	CDS	450				hypothetical protein
BMKFACGC_02650	CDS	819				hypothetical protein
BMKFACGC_02651	CDS	894				hypothetical protein
BMKFACGC_02652	CDS	2352				hypothetical protein
BMKFACGC_02653	CDS	192				hypothetical protein
BMKFACGC_02654	CDS	927			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02655	CDS	693				hypothetical protein
BMKFACGC_02656	CDS	684				IS6 family transposase ISLmo3
BMKFACGC_02657	CDS	702				hypothetical protein
BMKFACGC_02658	CDS	501				hypothetical protein
BMKFACGC_02659	CDS	435				hypothetical protein
BMKFACGC_02660	CDS	393			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02661	CDS	984				hypothetical protein
BMKFACGC_02662	CDS	618	bin3_1			Putative transposon Tn552 DNA-invertase bin3
BMKFACGC_02663	CDS	318				hypothetical protein
BMKFACGC_02664	CDS	243				hypothetical protein
BMKFACGC_02665	CDS	330				hypothetical protein
BMKFACGC_02666	CDS	294				hypothetical protein
BMKFACGC_02667	CDS	420				IS6 family transposase ISEnfa1
BMKFACGC_02668	CDS	636				hypothetical protein
BMKFACGC_02669	CDS	222				hypothetical protein
BMKFACGC_02670	CDS	210				hypothetical protein
BMKFACGC_02671	CDS	198				hypothetical protein
BMKFACGC_02672	CDS	498				hypothetical protein
BMKFACGC_02673	CDS	324				hypothetical protein
BMKFACGC_02674	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02675	CDS	219				hypothetical protein
BMKFACGC_02676	CDS	144				hypothetical protein
BMKFACGC_02677	CDS	228			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02678	CDS	231			COG2826	IS30 family transposase ISPp1
BMKFACGC_02679	CDS	1263				ISL3 family transposase ISP1
BMKFACGC_02680	CDS	729				hypothetical protein
BMKFACGC_02681	CDS	2157	comA	3.4.22.-	COG2274	Transport/processing ATP-binding protein ComA
BMKFACGC_02682	CDS	1176				IS256 family transposase IS1310
BMKFACGC_02683	CDS	663			COG2826	IS30 family transposase IS6770
BMKFACGC_02684	CDS	96				hypothetical protein
BMKFACGC_02685	CDS	324				hypothetical protein
BMKFACGC_02686	CDS	2715				hypothetical protein
BMKFACGC_02687	CDS	2478				hypothetical protein
BMKFACGC_02688	CDS	348				hypothetical protein
BMKFACGC_02689	CDS	651				hypothetical protein
BMKFACGC_02690	CDS	1953				hypothetical protein
BMKFACGC_02691	CDS	1290				hypothetical protein
BMKFACGC_02692	CDS	582				hypothetical protein
BMKFACGC_02693	CDS	621				hypothetical protein
BMKFACGC_02694	CDS	1026			COG2826	IS30 family transposase ISSag3
BMKFACGC_02695	CDS	399				hypothetical protein
BMKFACGC_02696	CDS	825	soj_2	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
BMKFACGC_02697	CDS	528				hypothetical protein
BMKFACGC_02698	CDS	2565				hypothetical protein
BMKFACGC_02699	CDS	303				hypothetical protein
BMKFACGC_02700	CDS	279				hypothetical protein
BMKFACGC_02701	CDS	588				hypothetical protein
BMKFACGC_02702	CDS	210				hypothetical protein
BMKFACGC_02703	CDS	279				hypothetical protein
BMKFACGC_02704	CDS	309				hypothetical protein
BMKFACGC_02705	CDS	339			COG3039	IS5 family transposase ISCaa8
BMKFACGC_02706	CDS	909				hypothetical protein
BMKFACGC_02707	CDS	249	mntH_4			Divalent metal cation transporter MntH
BMKFACGC_02708	CDS	507				hypothetical protein
BMKFACGC_02709	CDS	282				hypothetical protein
BMKFACGC_02710	CDS	309				hypothetical protein
BMKFACGC_02711	CDS	273				hypothetical protein
BMKFACGC_02712	CDS	786	soj_3	3.6.4.-	COG1192	Chromosome-partitioning ATPase Soj
BMKFACGC_02713	CDS	240				hypothetical protein
BMKFACGC_02714	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02715	CDS	399				hypothetical protein
BMKFACGC_02716	CDS	2115	clpL			ATP-dependent protease ClpL
BMKFACGC_02717	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02718	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_02719	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_02720	CDS	588	hcaD	1.18.1.3		3-phenylpropionate/cinnamic acid dioxygenase ferredoxin--NAD(+) reductase component
BMKFACGC_02721	CDS	387	ddmA2	1.18.1.3		Dicamba O-demethylase 2, ferredoxin reductase component
BMKFACGC_02722	CDS	585	bin3_2			Putative transposon Tn552 DNA-invertase bin3
BMKFACGC_02723	CDS	387				hypothetical protein
BMKFACGC_02724	CDS	2766	dnmA	2.1.1.72	COG1002	DNA methyltransferase A
BMKFACGC_02725	CDS	279				hypothetical protein
BMKFACGC_02726	CDS	360				hypothetical protein
BMKFACGC_02727	CDS	834				hypothetical protein
BMKFACGC_02728	CDS	1146				hypothetical protein
BMKFACGC_02729	CDS	369				hypothetical protein
BMKFACGC_02730	CDS	1026			COG2826	IS30 family transposase ISSag3
BMKFACGC_02731	CDS	594			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02732	CDS	1026				hypothetical protein
BMKFACGC_02733	CDS	2061				hypothetical protein
BMKFACGC_02734	CDS	180				hypothetical protein
	repeat_region	148				
BMKFACGC_02735	CDS	867				hypothetical protein
BMKFACGC_02736	CDS	567				hypothetical protein
BMKFACGC_02737	CDS	468	dps	1.16.-.-	COG0783	DNA protection during starvation protein
BMKFACGC_02738	CDS	177				hypothetical protein
BMKFACGC_02739	CDS	303				hypothetical protein
BMKFACGC_02740	CDS	279				hypothetical protein
BMKFACGC_02741	CDS	588				hypothetical protein
BMKFACGC_02742	CDS	210				hypothetical protein
BMKFACGC_02743	CDS	279				hypothetical protein
BMKFACGC_02744	CDS	870				hypothetical protein
BMKFACGC_02745	CDS	282				hypothetical protein
BMKFACGC_02746	CDS	1107				hypothetical protein
BMKFACGC_02747	CDS	276				hypothetical protein
BMKFACGC_02748	CDS	1050				hypothetical protein
BMKFACGC_02749	CDS	252				IS3 family transposase IS153
BMKFACGC_02750	CDS	624				IS3 family transposase ISLmo8
BMKFACGC_02751	CDS	231	fluC_1			Fluoride-specific ion channel FluC
BMKFACGC_02752	CDS	399	fluC_2			Fluoride-specific ion channel FluC
BMKFACGC_02753	CDS	1287	eno2	4.2.1.11		Enolase 2
BMKFACGC_02754	CDS	978	kdpB	7.2.2.6		Potassium-transporting ATPase ATP-binding subunit
BMKFACGC_02755	CDS	240				hypothetical protein
BMKFACGC_02756	CDS	339			COG3039	IS5 family transposase ISCaa8
BMKFACGC_02757	CDS	309				hypothetical protein
BMKFACGC_02758	CDS	90				hypothetical protein
BMKFACGC_02759	CDS	549				hypothetical protein
BMKFACGC_02760	CDS	1287				hypothetical protein
BMKFACGC_02761	CDS	918			COG2826	IS30 family transposase IS1070
BMKFACGC_02762	CDS	414				hypothetical protein
BMKFACGC_02763	CDS	948	ykoT_2	2.4.-.-	COG0463	putative glycosyltransferase YkoT
BMKFACGC_02764	CDS	1935				hypothetical protein
BMKFACGC_02765	CDS	405				hypothetical protein
BMKFACGC_02766	CDS	519				hypothetical protein
BMKFACGC_02767	CDS	195				hypothetical protein
BMKFACGC_02768	CDS	1524				hypothetical protein
BMKFACGC_02769	CDS	1239				ISL3 family transposase IS1165
BMKFACGC_02770	CDS	645				hypothetical protein
BMKFACGC_02771	CDS	1377	mntH_5			Divalent metal cation transporter MntH
BMKFACGC_02772	CDS	216				hypothetical protein
BMKFACGC_02773	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_02774	CDS	720				hypothetical protein
BMKFACGC_02775	CDS	558				hypothetical protein
BMKFACGC_02776	CDS	519				hypothetical protein
BMKFACGC_02777	CDS	363			COG2826	IS30 family transposase ISApl1
BMKFACGC_02778	CDS	588	bin3_3			Putative transposon Tn552 DNA-invertase bin3
BMKFACGC_02779	CDS	849	degV_5		COG1307	Protein DegV
BMKFACGC_02780	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02781	CDS	864				hypothetical protein
BMKFACGC_02782	CDS	951	gspA		COG1442	General stress protein A
BMKFACGC_02783	CDS	777				hypothetical protein
BMKFACGC_02784	CDS	1752	lmrA_2	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
BMKFACGC_02785	CDS	819				hypothetical protein
BMKFACGC_02786	CDS	1242	codA_2	3.5.4.1	COG0402	Cytosine deaminase
BMKFACGC_02787	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_02788	CDS	282				hypothetical protein
BMKFACGC_02789	CDS	900	soj_4	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
BMKFACGC_02790	CDS	936				hypothetical protein
BMKFACGC_02791	CDS	513				hypothetical protein
BMKFACGC_02792	CDS	4701				hypothetical protein
BMKFACGC_02793	CDS	426				hypothetical protein
BMKFACGC_02794	CDS	345	mazF	3.1.27.-	COG2337	Endoribonuclease toxin MazF
BMKFACGC_02795	CDS	264				hypothetical protein
BMKFACGC_02796	CDS	588				hypothetical protein
BMKFACGC_02797	CDS	195				hypothetical protein
BMKFACGC_02798	CDS	1152				hypothetical protein
BMKFACGC_02799	CDS	654				hypothetical protein
BMKFACGC_02800	CDS	1119				hypothetical protein
BMKFACGC_02801	CDS	576				hypothetical protein
BMKFACGC_02802	CDS	591				hypothetical protein
BMKFACGC_02803	CDS	366				hypothetical protein
BMKFACGC_02804	CDS	1233				hypothetical protein
BMKFACGC_02805	CDS	624				hypothetical protein
BMKFACGC_02806	CDS	603		2.7.7.108		Protein adenylyltransferase NmFic
BMKFACGC_02807	CDS	753				hypothetical protein
BMKFACGC_02808	CDS	417				hypothetical protein
BMKFACGC_02809	CDS	366				hypothetical protein
BMKFACGC_02810	CDS	186				hypothetical protein
BMKFACGC_02811	CDS	324				hypothetical protein
BMKFACGC_02812	CDS	312				hypothetical protein
BMKFACGC_02813	CDS	1296				hypothetical protein
BMKFACGC_02814	CDS	597				hypothetical protein
BMKFACGC_02815	CDS	690				hypothetical protein
BMKFACGC_02816	CDS	1524				hypothetical protein
BMKFACGC_02817	CDS	264				hypothetical protein
BMKFACGC_02818	CDS	258				hypothetical protein
BMKFACGC_02819	CDS	585				hypothetical protein
BMKFACGC_02820	CDS	276				hypothetical protein
BMKFACGC_02821	CDS	366				hypothetical protein
BMKFACGC_02822	CDS	1074				hypothetical protein
BMKFACGC_02823	CDS	159				hypothetical protein
BMKFACGC_02824	CDS	651	repB			Replication protein RepB
