locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLLCJJMH_02550	CDS	1044	ptcA	2.1.3.6	COG0078	Putrescine carbamoyltransferase
HLLCJJMH_02551	CDS	1386	gadC_3		COG0531	Glutamate/gamma-aminobutyrate antiporter
HLLCJJMH_02552	CDS	1095	aguA_1	3.5.3.12	COG2957	Putative agmatine deiminase
HLLCJJMH_02553	CDS	945	arcC1_2	2.7.2.2	COG0549	Carbamate kinase 1
HLLCJJMH_02554	CDS	1113	aguA_2	3.5.3.12	COG2957	Putative agmatine deiminase
HLLCJJMH_02555	CDS	807				hypothetical protein
HLLCJJMH_02556	CDS	444	xylT_4			D-xylose transporter
HLLCJJMH_02557	CDS	738				IS21 family transposase IS712
HLLCJJMH_02558	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02559	CDS	1392	xylP_7			Isoprimeverose transporter
HLLCJJMH_02560	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02561	CDS	852	rhaR_6			HTH-type transcriptional activator RhaR
HLLCJJMH_02562	CDS	138				hypothetical protein
HLLCJJMH_02563	CDS	420				hypothetical protein
HLLCJJMH_02564	CDS	843	dhmA	3.8.1.5		Haloalkane dehalogenase
HLLCJJMH_02565	CDS	222				hypothetical protein
HLLCJJMH_02566	CDS	1044	adh_5	1.1.1.1	COG1063	Alcohol dehydrogenase
HLLCJJMH_02567	CDS	474				hypothetical protein
HLLCJJMH_02568	CDS	450	adhR_3		COG0789	HTH-type transcriptional regulator AdhR
HLLCJJMH_02569	CDS	654				hypothetical protein
HLLCJJMH_02570	CDS	858				hypothetical protein
HLLCJJMH_02571	CDS	672				hypothetical protein
HLLCJJMH_02572	CDS	372				hypothetical protein
HLLCJJMH_02573	CDS	651				hypothetical protein
HLLCJJMH_02574	CDS	1002				hypothetical protein
HLLCJJMH_02575	CDS	966	lacM	3.2.1.23		Beta-galactosidase small subunit
HLLCJJMH_02576	CDS	1887	lacL	3.2.1.23	COG3250	Beta-galactosidase large subunit
HLLCJJMH_02577	CDS	435	ywnA_3		COG1959	Putative HTH-type transcriptional regulator YwnA
HLLCJJMH_02578	CDS	858	qorB_2	1.6.5.2	COG0702	Quinone oxidoreductase 2
HLLCJJMH_02579	CDS	837				hypothetical protein
HLLCJJMH_02580	CDS	1410				hypothetical protein
HLLCJJMH_02581	CDS	762	rhaR_7			HTH-type transcriptional activator RhaR
HLLCJJMH_02582	CDS	906				hypothetical protein
HLLCJJMH_02583	CDS	3789	addA	3.1.-.-	COG1074	ATP-dependent helicase/nuclease subunit A
HLLCJJMH_02584	CDS	3606	addB	3.1.-.-	COG3857	ATP-dependent helicase/deoxyribonuclease subunit B
HLLCJJMH_02585	CDS	1143	dapE_4	3.5.1.18		putative succinyl-diaminopimelate desuccinylase
HLLCJJMH_02586	CDS	1014	pgdA	3.5.1.104		Peptidoglycan-N-acetylglucosamine deacetylase PgdA
HLLCJJMH_02587	CDS	375				hypothetical protein
HLLCJJMH_02588	CDS	600				hypothetical protein
HLLCJJMH_02589	CDS	984	iolS_2	1.1.1.-	COG0667	Aldo-keto reductase IolS
HLLCJJMH_02590	CDS	1311	pbuG		COG2252	Guanine/hypoxanthine permease PbuG
HLLCJJMH_02591	CDS	531				hypothetical protein
HLLCJJMH_02592	CDS	936	drrA	7.6.2.2		Daunorubicin/doxorubicin resistance ATP-binding protein DrrA
HLLCJJMH_02593	CDS	777	drrB1			Daunorubicin resistance ABC transporter permease protein DrrB1
HLLCJJMH_02594	CDS	915	menA_2	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
HLLCJJMH_02595	CDS	3117				hypothetical protein
HLLCJJMH_02596	CDS	522	queT		COG4708	Queuosine precursor transporter QueT
HLLCJJMH_02597	CDS	738				IS21 family transposase IS712
HLLCJJMH_02598	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02599	CDS	243				hypothetical protein
HLLCJJMH_02600	CDS	297				hypothetical protein
HLLCJJMH_02601	CDS	318				hypothetical protein
HLLCJJMH_02602	CDS	1785				hypothetical protein
HLLCJJMH_02603	CDS	453				hypothetical protein
HLLCJJMH_02604	CDS	2205				hypothetical protein
HLLCJJMH_02605	CDS	633				hypothetical protein
HLLCJJMH_02606	CDS	363				hypothetical protein
HLLCJJMH_02607	CDS	354				hypothetical protein
HLLCJJMH_02608	CDS	120				hypothetical protein
HLLCJJMH_02609	CDS	342				hypothetical protein
HLLCJJMH_02610	CDS	1821				hypothetical protein
HLLCJJMH_02611	CDS	1623	xynB_3	3.2.1.37		Beta-xylosidase
HLLCJJMH_02612	CDS	1476	xylP_8			Isoprimeverose transporter
HLLCJJMH_02613	CDS	906	rhaR_8			HTH-type transcriptional activator RhaR
HLLCJJMH_02614	CDS	1458	clsA	2.7.8.-	COG1502	Major cardiolipin synthase ClsA
HLLCJJMH_02615	CDS	156				hypothetical protein
HLLCJJMH_02616	CDS	828				hypothetical protein
HLLCJJMH_02617	CDS	540				hypothetical protein
HLLCJJMH_02618	CDS	375				hypothetical protein
HLLCJJMH_02619	CDS	372				hypothetical protein
HLLCJJMH_02620	CDS	1911				hypothetical protein
HLLCJJMH_02621	CDS	1197				hypothetical protein
HLLCJJMH_02622	CDS	306				hypothetical protein
HLLCJJMH_02623	CDS	849				hypothetical protein
HLLCJJMH_02624	CDS	165				hypothetical protein
HLLCJJMH_02625	CDS	645	indB	3.-.-.-	COG0546	putative phosphatase IndB
HLLCJJMH_02626	CDS	1332	pepE	3.4.22.-	COG3579	Aminopeptidase E
HLLCJJMH_02627	CDS	465				hypothetical protein
HLLCJJMH_02628	CDS	588	spsB_2	3.4.21.89		Signal peptidase IB
HLLCJJMH_02629	CDS	1257	bcr		COG2814	Bicyclomycin resistance protein
HLLCJJMH_02630	CDS	1209				hypothetical protein
HLLCJJMH_02631	CDS	525				hypothetical protein
HLLCJJMH_02632	CDS	534				hypothetical protein
HLLCJJMH_02633	CDS	648				hypothetical protein
HLLCJJMH_02634	CDS	1350	brnQ_2		COG1114	Branched-chain amino acid permease BrnQ
HLLCJJMH_02635	CDS	264				hypothetical protein
HLLCJJMH_02636	CDS	684	pynA	3.1.3.5	COG1011	Pyrimidine 5'-nucleotidase PynA
HLLCJJMH_02637	CDS	237				hypothetical protein
HLLCJJMH_02638	CDS	390				hypothetical protein
HLLCJJMH_02639	CDS	1911	mnmG			tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
HLLCJJMH_02640	CDS	1395	mnmE	3.6.-.-	COG0486	tRNA modification GTPase MnmE
HLLCJJMH_02641	CDS	768	khpB		COG1847	RNA-binding protein KhpB
HLLCJJMH_02642	CDS	834	yidC2		COG0706	Membrane protein insertase YidC 2
HLLCJJMH_02643	CDS	357	rnpA	3.1.26.5	COG0594	Ribonuclease P protein component
HLLCJJMH_02644	CDS	135	rpmH			Large ribosomal subunit protein bL34
HLLCJJMH_02645	CDS	1521				hypothetical protein
HLLCJJMH_02646	CDS	993				hypothetical protein
HLLCJJMH_02647	CDS	288				hypothetical protein
HLLCJJMH_02648	CDS	195				hypothetical protein
HLLCJJMH_02649	CDS	429				hypothetical protein
HLLCJJMH_02650	CDS	927				hypothetical protein
HLLCJJMH_02651	CDS	297				hypothetical protein
HLLCJJMH_02652	CDS	306				hypothetical protein
HLLCJJMH_02653	CDS	450				hypothetical protein
HLLCJJMH_02654	CDS	486				hypothetical protein
HLLCJJMH_02655	CDS	915				hypothetical protein
HLLCJJMH_02656	CDS	879				hypothetical protein
HLLCJJMH_02657	CDS	225				hypothetical protein
HLLCJJMH_02658	CDS	1728				hypothetical protein
HLLCJJMH_02659	CDS	1302	umuC		COG0389	Protein UmuC
HLLCJJMH_02660	CDS	327				hypothetical protein
HLLCJJMH_02661	CDS	396				hypothetical protein
HLLCJJMH_02662	CDS	183				hypothetical protein
HLLCJJMH_02663	CDS	399				hypothetical protein
HLLCJJMH_02664	CDS	1236				hypothetical protein
HLLCJJMH_02665	CDS	2118	topA_2	5.6.2.1		DNA topoisomerase 1
HLLCJJMH_02666	CDS	783				hypothetical protein
HLLCJJMH_02667	CDS	1671	clpC_2			ATP-dependent Clp protease ATP-binding subunit ClpC
HLLCJJMH_02668	CDS	246				hypothetical protein
HLLCJJMH_02669	CDS	915				hypothetical protein
HLLCJJMH_02670	CDS	321				hypothetical protein
HLLCJJMH_02671	CDS	2112				hypothetical protein
HLLCJJMH_02672	CDS	321				hypothetical protein
HLLCJJMH_02673	CDS	450				hypothetical protein
HLLCJJMH_02674	CDS	819				hypothetical protein
HLLCJJMH_02675	CDS	930				hypothetical protein
HLLCJJMH_02676	CDS	2382				hypothetical protein
HLLCJJMH_02677	CDS	342				hypothetical protein
HLLCJJMH_02678	CDS	1116				hypothetical protein
HLLCJJMH_02679	CDS	456				hypothetical protein
HLLCJJMH_02680	CDS	324	bin3_1			Putative transposon Tn552 DNA-invertase bin3
HLLCJJMH_02681	CDS	1161	ecoRIIM	2.1.1.37		Type II methyltransferase M.EcoRII
HLLCJJMH_02682	CDS	1212	ecoRIIR	3.1.21.4		Type II restriction enzyme EcoRII
HLLCJJMH_02683	CDS	471				hypothetical protein
HLLCJJMH_02684	CDS	219				hypothetical protein
HLLCJJMH_02685	CDS	2709				hypothetical protein
HLLCJJMH_02686	CDS	2472				hypothetical protein
HLLCJJMH_02687	CDS	348				hypothetical protein
HLLCJJMH_02688	CDS	651				hypothetical protein
HLLCJJMH_02689	CDS	1953				hypothetical protein
HLLCJJMH_02690	CDS	1290				hypothetical protein
HLLCJJMH_02691	CDS	582				hypothetical protein
HLLCJJMH_02692	CDS	585				hypothetical protein
HLLCJJMH_02693	CDS	384				hypothetical protein
HLLCJJMH_02694	CDS	771	soj_2	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
HLLCJJMH_02695	CDS	834				hypothetical protein
HLLCJJMH_02696	CDS	603				hypothetical protein
HLLCJJMH_02697	CDS	642				hypothetical protein
HLLCJJMH_02698	CDS	1704				hypothetical protein
HLLCJJMH_02699	CDS	1017			COG2826	IS30 family transposase IS1139
HLLCJJMH_02700	CDS	345	mazF	3.1.27.-	COG2337	Endoribonuclease toxin MazF
HLLCJJMH_02701	CDS	264				hypothetical protein
HLLCJJMH_02702	CDS	588				hypothetical protein
HLLCJJMH_02703	CDS	687				IS6 family transposase ISBth20
HLLCJJMH_02704	CDS	456				hypothetical protein
HLLCJJMH_02705	CDS	297				hypothetical protein
HLLCJJMH_02706	CDS	1026			COG2826	IS30 family transposase ISSag3
HLLCJJMH_02707	CDS	924				hypothetical protein
HLLCJJMH_02708	CDS	684				IS6 family transposase ISBth20
HLLCJJMH_02709	CDS	381				hypothetical protein
HLLCJJMH_02710	CDS	273				hypothetical protein
HLLCJJMH_02711	CDS	852	soj_3	3.6.4.-	COG1192	Chromosome-partitioning ATPase Soj
HLLCJJMH_02712	CDS	264				hypothetical protein
HLLCJJMH_02713	CDS	432			COG3039	IS5 family transposase ISLpl3
HLLCJJMH_02714	CDS	372			COG3039	IS5 family transposase ISLpl3
HLLCJJMH_02715	CDS	408				hypothetical protein
HLLCJJMH_02716	CDS	234				hypothetical protein
HLLCJJMH_02717	CDS	381				hypothetical protein
HLLCJJMH_02718	CDS	1134				hypothetical protein
HLLCJJMH_02719	CDS	483				hypothetical protein
HLLCJJMH_02720	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02721	CDS	738				IS21 family transposase IS712
HLLCJJMH_02722	CDS	618				hypothetical protein
HLLCJJMH_02723	CDS	921			COG2826	IS30 family transposase ISLsa1
HLLCJJMH_02724	CDS	618	bin3_2			Putative transposon Tn552 DNA-invertase bin3
HLLCJJMH_02725	CDS	549				hypothetical protein
HLLCJJMH_02726	CDS	1260				hypothetical protein
HLLCJJMH_02727	CDS	138				hypothetical protein
HLLCJJMH_02728	CDS	414				hypothetical protein
HLLCJJMH_02729	CDS	948	ykoT_2	2.4.-.-	COG0463	putative glycosyltransferase YkoT
HLLCJJMH_02730	CDS	1935				hypothetical protein
HLLCJJMH_02731	CDS	405				hypothetical protein
HLLCJJMH_02732	CDS	519				hypothetical protein
HLLCJJMH_02733	CDS	210				hypothetical protein
HLLCJJMH_02734	CDS	279				hypothetical protein
HLLCJJMH_02735	CDS	507				hypothetical protein
HLLCJJMH_02736	CDS	282				hypothetical protein
HLLCJJMH_02737	CDS	309				hypothetical protein
HLLCJJMH_02738	CDS	318				hypothetical protein
HLLCJJMH_02739	CDS	297				hypothetical protein
HLLCJJMH_02740	CDS	801	soj_4	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
HLLCJJMH_02741	CDS	351				hypothetical protein
HLLCJJMH_02742	CDS	264				hypothetical protein
HLLCJJMH_02743	CDS	819				hypothetical protein
HLLCJJMH_02744	CDS	429				hypothetical protein
HLLCJJMH_02745	CDS	174				hypothetical protein
HLLCJJMH_02746	CDS	360				hypothetical protein
HLLCJJMH_02747	CDS	489				hypothetical protein
HLLCJJMH_02748	CDS	1224				Putative transposase for insertion sequence element IS5376
HLLCJJMH_02749	CDS	738				IS21 family transposase IS712
HLLCJJMH_02750	CDS	534				hypothetical protein
HLLCJJMH_02751	CDS	930			COG2826	IS30 family transposase ISLpl1
HLLCJJMH_02752	CDS	849	degV_5		COG1307	Protein DegV
HLLCJJMH_02753	CDS	930			COG2826	IS30 family transposase ISLpl1
HLLCJJMH_02754	CDS	618				hypothetical protein
HLLCJJMH_02755	CDS	384				hypothetical protein
HLLCJJMH_02756	CDS	504				hypothetical protein
HLLCJJMH_02757	CDS	318				hypothetical protein
HLLCJJMH_02758	CDS	297				hypothetical protein
HLLCJJMH_02759	CDS	591				hypothetical protein
HLLCJJMH_02760	CDS	1239				ISL3 family transposase IS1165
HLLCJJMH_02761	CDS	1524				hypothetical protein
HLLCJJMH_02762	CDS	900	soj_5	3.6.4.-	COG1192	Sporulation initiation inhibitor protein Soj
HLLCJJMH_02763	CDS	282				hypothetical protein
HLLCJJMH_02764	CDS	930			COG2826	IS30 family transposase ISLpl1
HLLCJJMH_02765	CDS	1242	codA_2	3.5.4.1	COG0402	Cytosine deaminase
HLLCJJMH_02766	CDS	819				hypothetical protein
HLLCJJMH_02767	CDS	1752	lmrA_2	7.6.2.2	COG1132	Multidrug resistance ABC transporter ATP-binding and permease protein
HLLCJJMH_02768	CDS	777				hypothetical protein
HLLCJJMH_02769	CDS	951	gspA		COG1442	General stress protein A
HLLCJJMH_02770	CDS	864				hypothetical protein
