query	subject	%pident	alignment_length	mismatches	gap_opens	qstart	qend	sstart	send	e-value	bitscore	function
00000810|gene_cluster_GC_00003640|genome_name_P3351_Finger_millet_BE|gene_callers_id_2288	sp|P66878|COBIJ_MYCBO	29.675	246	155	6	4	237	7	246	1.35e-26	110	sp|P66878|COBIJ_MYCBO Cobalamin biosynthesis protein CobIJ OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=cobIJ PE=3 SV=1
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|Q9RLT3|CITXG_WEIPA	37.222	180	98	3	5	177	2	173	1.89e-32	124	sp|Q9RLT3|CITXG_WEIPA Protein CitXG OS=Weissella paramesenteroides OX=1249 GN=citXG PE=3 SV=1
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|O53080|CITXG_LEUMC	32.353	170	112	2	7	175	4	171	2.64e-28	112	sp|O53080|CITXG_LEUMC Protein CitXG OS=Leuconostoc mesenteroides subsp. cremoris OX=33965 GN=citXG PE=3 SV=1
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|Q8P0Z2|CITX_STRP8	30.939	181	111	4	2	175	1	174	1.34e-25	100	sp|Q8P0Z2|CITX_STRP8 Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=citX PE=3 SV=1
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|P0DA33|CITX_STRPQ	29.444	180	115	3	2	175	1	174	5.66e-24	96.3	sp|P0DA33|CITX_STRPQ Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=citX PE=3 SV=1
00000811|gene_cluster_GC_00004103|genome_name_Reference|gene_callers_id_428	sp|P0DA32|CITX_STRP3	29.444	180	115	3	2	175	1	174	5.66e-24	96.3	sp|P0DA32|CITX_STRP3 Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=citX PE=3 SV=1
00000812|gene_cluster_GC_00003600|genome_name_P2933_Rye_SD_BE|gene_callers_id_2341	sp|O32155|YURN_BACSU	29.965	287	184	7	23	300	9	287	3.07e-40	145	sp|O32155|YURN_BACSU Probable ABC transporter permease protein YurN OS=Bacillus subtilis (strain 168) OX=224308 GN=yurN PE=3 SV=1
00000812|gene_cluster_GC_00003600|genome_name_P2933_Rye_SD_BE|gene_callers_id_2341	sp|P37730|AMYD_THETU	30.717	293	194	4	11	301	2	287	2.10e-35	132	sp|P37730|AMYD_THETU Probable starch degradation products transport system permease protein AmyD OS=Thermoanaerobacterium thermosulfurigenes OX=33950 GN=amyD PE=3 SV=1
00000812|gene_cluster_GC_00003600|genome_name_P2933_Rye_SD_BE|gene_callers_id_2341	sp|O31519|YESP_BACSU	31.126	302	191	9	4	296	2	295	1.08e-32	125	sp|O31519|YESP_BACSU Probable ABC transporter permease protein YesP OS=Bacillus subtilis (strain 168) OX=224308 GN=yesP PE=3 SV=1
00000812|gene_cluster_GC_00003600|genome_name_P2933_Rye_SD_BE|gene_callers_id_2341	sp|P94529|ARAP_BACSU	30.690	290	181	7	1	277	4	286	2.92e-30	119	sp|P94529|ARAP_BACSU Arabinooligosaccharides transport system permease protein AraP OS=Bacillus subtilis (strain 168) OX=224308 GN=araP PE=1 SV=1
00000812|gene_cluster_GC_00003600|genome_name_P2933_Rye_SD_BE|gene_callers_id_2341	sp|Q9KEF0|ARAP_HALH5	29.355	310	191	10	2	297	11	306	9.06e-29	115	sp|Q9KEF0|ARAP_HALH5 Arabinooligosaccharides transport system permease protein AraP OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=araP PE=3 SV=1
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P96605|YDBJ_BACSU	33.929	280	177	4	17	290	18	295	5.13e-50	170	sp|P96605|YDBJ_BACSU Uncharacterized ABC transporter ATP-binding protein YdbJ OS=Bacillus subtilis (strain 168) OX=224308 GN=ydbJ PE=3 SV=1
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P54592|YHCH_BACSU	30.769	299	200	3	1	294	1	297	1.40e-48	166	sp|P54592|YHCH_BACSU Uncharacterized ABC transporter ATP-binding protein YhcH OS=Bacillus subtilis (strain 168) OX=224308 GN=yhcH PE=3 SV=1
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P42246|YCBN_BACSU	33.882	304	185	5	1	292	1	300	1.95e-47	164	sp|P42246|YCBN_BACSU Uncharacterized ABC transporter ATP-binding protein YcbN OS=Bacillus subtilis (strain 168) OX=224308 GN=ycbN PE=3 SV=4
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|P42332|BCRA_BACLI	30.164	305	197	5	1	293	1	301	7.26e-44	154	sp|P42332|BCRA_BACLI Bacitracin transport ATP-binding protein BcrA OS=Bacillus licheniformis OX=1402 GN=bcrA PE=3 SV=1
00000813|gene_cluster_GC_00003518|genome_name_P2500_SD_IT|gene_callers_id_2336	sp|Q5WNX0|BCRA_ENTFL	31.148	305	193	5	1	293	4	303	1.38e-40	146	sp|Q5WNX0|BCRA_ENTFL Bacitracin transport ATP-binding protein BcrA OS=Enterococcus faecalis OX=1351 GN=bcrA PE=2 SV=1
00000814|gene_cluster_GC_00003377|genome_name_P2500_SD_IT|gene_callers_id_2344	sp|J8H9C1|GAJA_BACC6	22.460	561	374	22	3	532	25	555	1.43e-05	51.6	sp|J8H9C1|GAJA_BACC6 Endonuclease GajA OS=Bacillus cereus (strain VD045) OX=1053225 GN=gajA PE=1 SV=1
00000818|gene_cluster_GC_00003571|genome_name_P2500_SD_IT|gene_callers_id_1569	sp|Q9PRB3|Y032_UREPA	29.078	141	76	6	9	141	41	165	3.14e-09	55.8	sp|Q9PRB3|Y032_UREPA Uncharacterized protein UU032 OS=Ureaplasma parvum serovar 3 (strain ATCC 700970) OX=273119 GN=UU032 PE=4 SV=1
00000820|gene_cluster_GC_00003928|genome_name_P3351_Finger_millet_BE|gene_callers_id_110	sp|P05649|DPO3B_BACSU	27.273	242	119	11	10	198	141	378	1.00e-06	51.6	sp|P05649|DPO3B_BACSU Beta sliding clamp OS=Bacillus subtilis (strain 168) OX=224308 GN=dnaN PE=1 SV=1
00000820|gene_cluster_GC_00003928|genome_name_P3351_Finger_millet_BE|gene_callers_id_110	sp|P59651|DPO3B_STRR6	23.868	243	124	11	9	196	140	376	6.01e-05	46.2	sp|P59651|DPO3B_STRR6 Beta sliding clamp OS=Streptococcus pneumoniae (strain ATCC BAA-255 / R6) OX=171101 GN=dnaN PE=3 SV=1
00000820|gene_cluster_GC_00003928|genome_name_P3351_Finger_millet_BE|gene_callers_id_110	sp|O06672|DPO3B_STRPN	23.868	243	124	11	9	196	140	376	6.54e-05	46.2	sp|O06672|DPO3B_STRPN Beta sliding clamp OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=dnaN PE=1 SV=2
00000821|gene_cluster_GC_00003799|genome_name_P3351_Finger_millet_BE|gene_callers_id_2290	sp|P42437|NASF_BACSU	37.819	431	237	9	3	411	6	427	7.92e-81	261	sp|P42437|NASF_BACSU Uroporphyrinogen-III C-methyltransferase OS=Bacillus subtilis (strain 168) OX=224308 GN=nasF PE=2 SV=1
00000821|gene_cluster_GC_00003799|genome_name_P3351_Finger_millet_BE|gene_callers_id_2290	sp|P29928|SUMT_PRIMG	48.319	238	122	1	2	238	1	238	2.09e-77	244	sp|P29928|SUMT_PRIMG Uroporphyrinogen-III C-methyltransferase OS=Priestia megaterium OX=1404 GN=cobA PE=1 SV=1
00000821|gene_cluster_GC_00003799|genome_name_P3351_Finger_millet_BE|gene_callers_id_2290	sp|Q7NZV7|CYSG_CHRVO	52.137	234	112	0	5	238	218	451	1.19e-72	239	sp|Q7NZV7|CYSG_CHRVO Siroheme synthase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / CCUG 213 / NBRC 12614 / NCIMB 9131 / NCTC 9757 / MK) OX=243365 GN=cysG PE=3 SV=1
00000821|gene_cluster_GC_00003799|genome_name_P3351_Finger_millet_BE|gene_callers_id_2290	sp|Q59294|HEM4_RUMJO	31.579	494	297	8	3	458	4	494	3.72e-72	239	sp|Q59294|HEM4_RUMJO Porphyrin biosynthesis protein HemD OS=Ruminiclostridium josui OX=1499 GN=hemD PE=3 SV=1
00000821|gene_cluster_GC_00003799|genome_name_P3351_Finger_millet_BE|gene_callers_id_2290	sp|B1JBD9|CYSG_PSEPW	50.213	235	117	0	3	237	216	450	8.79e-72	237	sp|B1JBD9|CYSG_PSEPW Siroheme synthase OS=Pseudomonas putida (strain W619) OX=390235 GN=cysG PE=3 SV=1
00000823|gene_cluster_GC_00003786|genome_name_P3351_Finger_millet_BE|gene_callers_id_2440	sp|P39140|DEOR_BACSU	58.140	43	18	0	1	43	268	310	1.27e-07	48.5	sp|P39140|DEOR_BACSU Deoxyribonucleoside regulator OS=Bacillus subtilis (strain 168) OX=224308 GN=deoR PE=1 SV=1
00000823|gene_cluster_GC_00003786|genome_name_P3351_Finger_millet_BE|gene_callers_id_2440	sp|A6TEB9|LSRR_KLEP7	51.429	35	17	0	10	44	286	320	0.007	35.0	sp|A6TEB9|LSRR_KLEP7 Transcriptional regulator LsrR OS=Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620 GN=lsrR PE=3 SV=1
00000823|gene_cluster_GC_00003786|genome_name_P3351_Finger_millet_BE|gene_callers_id_2440	sp|A7ZLX0|LSRR_ECO24	46.512	43	23	0	1	43	273	315	0.007	35.0	sp|A7ZLX0|LSRR_ECO24 Transcriptional regulator LsrR OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=lsrR PE=3 SV=1
00000823|gene_cluster_GC_00003786|genome_name_P3351_Finger_millet_BE|gene_callers_id_2440	sp|B1IRU8|LSRR_ECOLC	46.512	43	23	0	1	43	273	315	0.008	35.0	sp|B1IRU8|LSRR_ECOLC Transcriptional regulator LsrR OS=Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805 GN=lsrR PE=3 SV=1
00000823|gene_cluster_GC_00003786|genome_name_P3351_Finger_millet_BE|gene_callers_id_2440	sp|A8A065|LSRR_ECOHS	46.512	43	23	0	1	43	273	315	0.008	35.0	sp|A8A065|LSRR_ECOHS Transcriptional regulator LsrR OS=Escherichia coli O9:H4 (strain HS) OX=331112 GN=lsrR PE=3 SV=1
00000825|gene_cluster_GC_00003846|genome_name_P3351_Finger_millet_BE|gene_callers_id_2279	sp|P30950|HEM2_BACSU	62.382	319	120	0	3	321	4	322	3.27e-155	440	sp|P30950|HEM2_BACSU Delta-aminolevulinic acid dehydratase OS=Bacillus subtilis (strain 168) OX=224308 GN=hemB PE=3 SV=1
00000825|gene_cluster_GC_00003846|genome_name_P3351_Finger_millet_BE|gene_callers_id_2279	sp|Q9K8G2|HEM2_HALH5	62.928	321	119	0	2	322	5	325	8.17e-154	437	sp|Q9K8G2|HEM2_HALH5 Delta-aminolevulinic acid dehydratase OS=Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=hemB PE=3 SV=1
00000825|gene_cluster_GC_00003846|genome_name_P3351_Finger_millet_BE|gene_callers_id_2279	sp|P64335|HEM2_STAAW	61.920	323	121	1	2	322	1	323	1.88e-153	436	sp|P64335|HEM2_STAAW Delta-aminolevulinic acid dehydratase OS=Staphylococcus aureus (strain MW2) OX=196620 GN=hemB PE=3 SV=1
00000825|gene_cluster_GC_00003846|genome_name_P3351_Finger_millet_BE|gene_callers_id_2279	sp|Q6G8Q7|HEM2_STAAS	61.920	323	121	1	2	322	1	323	1.88e-153	436	sp|Q6G8Q7|HEM2_STAAS Delta-aminolevulinic acid dehydratase OS=Staphylococcus aureus (strain MSSA476) OX=282459 GN=hemB PE=3 SV=1
00000825|gene_cluster_GC_00003846|genome_name_P3351_Finger_millet_BE|gene_callers_id_2279	sp|Q6GG37|HEM2_STAAR	61.920	323	121	1	2	322	1	323	1.88e-153	436	sp|Q6GG37|HEM2_STAAR Delta-aminolevulinic acid dehydratase OS=Staphylococcus aureus (strain MRSA252) OX=282458 GN=hemB PE=3 SV=1
00000828|gene_cluster_GC_00003806|genome_name_P2934_Rye_SD_BE|gene_callers_id_2216	sp|P77721|YDJF_ECOLI	38.806	67	41	0	57	123	184	250	1.33e-06	49.7	sp|P77721|YDJF_ECOLI Uncharacterized HTH-type transcriptional regulator YdjF OS=Escherichia coli (strain K12) OX=83333 GN=ydjF PE=1 SV=1
00000828|gene_cluster_GC_00003806|genome_name_P2934_Rye_SD_BE|gene_callers_id_2216	sp|P44780|FUCR_HAEIN	35.714	56	36	0	57	112	181	236	5.55e-04	42.0	sp|P44780|FUCR_HAEIN L-fucose operon activator OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=fucR PE=3 SV=1
00000828|gene_cluster_GC_00003806|genome_name_P2934_Rye_SD_BE|gene_callers_id_2216	sp|P52598|YGBI_ECOLI	35.385	65	39	2	47	111	176	237	8.27e-04	41.6	sp|P52598|YGBI_ECOLI Uncharacterized HTH-type transcriptional regulator YgbI OS=Escherichia coli (strain K12) OX=83333 GN=ygbI PE=4 SV=2
00000828|gene_cluster_GC_00003806|genome_name_P2934_Rye_SD_BE|gene_callers_id_2216	sp|P94591|GLCR_BACSU	29.870	77	48	2	58	134	183	253	0.005	39.3	sp|P94591|GLCR_BACSU HTH-type transcriptional repressor GlcR OS=Bacillus subtilis (strain 168) OX=224308 GN=glcR PE=1 SV=2
00000828|gene_cluster_GC_00003806|genome_name_P2934_Rye_SD_BE|gene_callers_id_2216	sp|P46337|IOLR_BACSU	42.000	50	29	0	61	110	186	235	0.005	39.3	sp|P46337|IOLR_BACSU HTH-type transcriptional regulator IolR OS=Bacillus subtilis (strain 168) OX=224308 GN=iolR PE=4 SV=1
00000831|gene_cluster_GC_00004118|genome_name_P2500_SD_IT|gene_callers_id_1314	sp|Q9RN22|Y6509_BACAN	24.060	133	92	3	87	214	96	224	1.35e-05	47.8	sp|Q9RN22|Y6509_BACAN Uncharacterized protein pXO2-10/BXB0009/GBAA_pXO2_0009 OS=Bacillus anthracis OX=1392 GN=pXO2-10 PE=4 SV=2
00000832|gene_cluster_GC_00003737|genome_name_P950_Fermented_Rice_BE|gene_callers_id_832	sp|P71055|EPSF_BACSU	24.259	371	260	8	13	371	13	374	8.73e-17	84.3	sp|P71055|EPSF_BACSU Putative glycosyltransferase EpsF OS=Bacillus subtilis (strain 168) OX=224308 GN=epsF PE=2 SV=1
00000832|gene_cluster_GC_00003737|genome_name_P950_Fermented_Rice_BE|gene_callers_id_832	sp|Q5YP47|MSHA_NOCFA	25.490	255	176	7	133	375	165	417	6.84e-10	63.9	sp|Q5YP47|MSHA_NOCFA D-inositol 3-phosphate glycosyltransferase OS=Nocardia farcinica (strain IFM 10152) OX=247156 GN=mshA PE=3 SV=1
00000832|gene_cluster_GC_00003737|genome_name_P950_Fermented_Rice_BE|gene_callers_id_832	sp|Q4JSW2|MSHA_CORJK	26.047	215	146	6	172	373	191	405	1.41e-09	62.8	sp|Q4JSW2|MSHA_CORJK D-inositol 3-phosphate glycosyltransferase OS=Corynebacterium jeikeium (strain K411) OX=306537 GN=mshA PE=3 SV=1
00000832|gene_cluster_GC_00003737|genome_name_P950_Fermented_Rice_BE|gene_callers_id_832	sp|B5T072|WCLR_ECOLX	24.506	253	167	7	66	308	76	314	1.16e-08	60.1	sp|B5T072|WCLR_ECOLX UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol alpha-1,3-galactosyltransferase OS=Escherichia coli OX=562 GN=wclR PE=1 SV=1
00000832|gene_cluster_GC_00003737|genome_name_P950_Fermented_Rice_BE|gene_callers_id_832	sp|Q46634|AMSD_ERWAM	35.106	94	59	1	209	302	188	279	3.56e-08	58.2	sp|Q46634|AMSD_ERWAM Amylovoran biosynthesis glycosyltransferase AmsD OS=Erwinia amylovora OX=552 GN=amsD PE=3 SV=2
00000833|gene_cluster_GC_00003973|genome_name_P3351_Finger_millet_BE|gene_callers_id_2272	sp|Q05587|POCR_SALTY	38.596	114	64	2	161	271	189	299	2.88e-17	84.7	sp|Q05587|POCR_SALTY Regulatory protein PocR OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=pocR PE=1 SV=2
00000833|gene_cluster_GC_00003973|genome_name_P3351_Finger_millet_BE|gene_callers_id_2272	sp|Q56143|SOXS_SALTY	34.653	101	66	0	166	266	4	104	1.41e-12	67.0	sp|Q56143|SOXS_SALTY Regulatory protein SoxS OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=soxS PE=3 SV=2
00000833|gene_cluster_GC_00003973|genome_name_P3351_Finger_millet_BE|gene_callers_id_2272	sp|P0A9E2|SOXS_ECOLI	34.653	101	66	0	166	266	4	104	2.68e-12	66.2	sp|P0A9E2|SOXS_ECOLI Regulatory protein SoxS OS=Escherichia coli (strain K12) OX=83333 GN=soxS PE=1 SV=2
00000833|gene_cluster_GC_00003973|genome_name_P3351_Finger_millet_BE|gene_callers_id_2272	sp|P0A9E3|SOXS_ECOL6	34.653	101	66	0	166	266	4	104	2.68e-12	66.2	sp|P0A9E3|SOXS_ECOL6 Regulatory protein SoxS OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=soxS PE=3 SV=2
00000833|gene_cluster_GC_00003973|genome_name_P3351_Finger_millet_BE|gene_callers_id_2272	sp|P0A9E4|SOXS_ECO57	34.653	101	66	0	166	266	4	104	2.68e-12	66.2	sp|P0A9E4|SOXS_ECO57 Regulatory protein SoxS OS=Escherichia coli O157:H7 OX=83334 GN=soxS PE=3 SV=2
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|P27155|XYLB_STAXY	27.755	490	339	8	4	487	3	483	1.80e-61	212	sp|P27155|XYLB_STAXY Xylulose kinase OS=Staphylococcus xylosus OX=1288 GN=xylB PE=3 SV=1
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|P39211|XYLB_BACSU	28.144	501	336	13	3	492	2	489	3.88e-61	211	sp|P39211|XYLB_BACSU Xylulose kinase OS=Bacillus subtilis (strain 168) OX=224308 GN=xylB PE=3 SV=2
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|P35850|XYLB_LEVBR	27.745	501	338	10	1	490	1	488	1.91e-57	201	sp|P35850|XYLB_LEVBR Xylulose kinase OS=Levilactobacillus brevis OX=1580 GN=xylB PE=2 SV=2
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|Q8CR47|XYLB_STAES	27.470	506	343	10	5	501	6	496	1.59e-56	199	sp|Q8CR47|XYLB_STAES Xylulose kinase OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=xylB PE=3 SV=1
00000839|gene_cluster_GC_00003879|genome_name_Reference|gene_callers_id_1208	sp|Q5HL88|XYLB_STAEQ	27.273	506	344	10	5	501	6	496	1.89e-55	196	sp|Q5HL88|XYLB_STAEQ Xylulose kinase OS=Staphylococcus epidermidis (strain ATCC 35984 / DSM 28319 / BCRC 17069 / CCUG 31568 / BM 3577 / RP62A) OX=176279 GN=xylB PE=3 SV=1
00000844|gene_cluster_GC_00003569|genome_name_P3351_Finger_millet_BE|gene_callers_id_2118	sp|Q05044|SLAP_LEVBR	31.890	254	136	7	11	253	11	238	4.48e-29	117	sp|Q05044|SLAP_LEVBR S-layer protein OS=Levilactobacillus brevis OX=1580 PE=1 SV=1
00000845|gene_cluster_GC_00003670|genome_name_P2500_SD_IT|gene_callers_id_1839	sp|C4ZEV9|DEF_AGARV	30.682	88	60	1	21	108	47	133	0.004	38.5	sp|C4ZEV9|DEF_AGARV Peptide deformylase OS=Agathobacter rectalis (strain ATCC 33656 / DSM 3377 / JCM 17463 / KCTC 5835 / VPI 0990) OX=515619 GN=def PE=3 SV=1
00000847|gene_cluster_GC_00003904|genome_name_Reference|gene_callers_id_1547	sp|I2C645|THSA_BACAY	37.743	257	149	5	25	278	43	291	2.43e-44	155	sp|I2C645|THSA_BACAY Thoeris protein ThsA OS=Bacillus amyloliquefaciens (strain Y2) OX=1155777 GN=thsA PE=1 SV=1
00000848|gene_cluster_GC_00003403|genome_name_P2500_SD_IT|gene_callers_id_1826	sp|Q38582|CAPSD_BPSPP	32.822	326	206	7	6	324	3	322	1.02e-46	164	sp|Q38582|CAPSD_BPSPP Major capsid protein OS=Bacillus phage SPP1 OX=10724 GN=13 PE=1 SV=1
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|Q04797|DHAS_BACSU	54.885	348	152	2	2	348	3	346	3.08e-134	389	sp|Q04797|DHAS_BACSU Aspartate-semialdehyde dehydrogenase OS=Bacillus subtilis (strain 168) OX=224308 GN=asd PE=1 SV=1
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|P10539|DHAS_STRMU	56.286	350	145	3	4	349	3	348	9.15e-132	383	sp|P10539|DHAS_STRMU Aspartate-semialdehyde dehydrogenase OS=Streptococcus mutans serotype c (strain ATCC 700610 / UA159) OX=210007 GN=asd PE=3 SV=2
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|O67716|DHAS_AQUAE	50.862	348	158	5	4	348	3	340	3.14e-112	333	sp|O67716|DHAS_AQUAE Aspartate-semialdehyde dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=asd PE=3 SV=1
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|P49420|DHAS_PROMA	44.444	342	179	2	4	345	12	342	1.67e-98	298	sp|P49420|DHAS_PROMA Aspartate-semialdehyde dehydrogenase OS=Prochlorococcus marinus (strain SARG / CCMP1375 / SS120) OX=167539 GN=asd PE=3 SV=2
00000849|gene_cluster_GC_00004019|genome_name_P2496_SD_IT|gene_callers_id_2033	sp|Q59291|DHAS_CAMJE	46.264	348	163	6	6	344	7	339	1.00e-95	291	sp|Q59291|DHAS_CAMJE Aspartate-semialdehyde dehydrogenase OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222 GN=asd PE=3 SV=2
00000850|gene_cluster_GC_00004012|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2352	sp|D2NWE2|ECFT1_LISM1	27.429	175	111	5	90	253	94	263	9.18e-13	70.5	sp|D2NWE2|ECFT1_LISM1 Energy-coupling factor transporter transmembrane protein EcfT 1 OS=Listeria monocytogenes serotype 1/2a (strain 08-5578) OX=653938 GN=ecfT1 PE=3 SV=1
00000850|gene_cluster_GC_00004012|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2352	sp|Q927P0|ECFT_LISIN	30.000	120	79	4	125	242	140	256	7.18e-10	62.0	sp|Q927P0|ECFT_LISIN Energy-coupling factor transporter transmembrane protein EcfT OS=Listeria innocua serovar 6a (strain ATCC BAA-680 / CLIP 11262) OX=272626 GN=ecfT PE=3 SV=1
00000850|gene_cluster_GC_00004012|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2352	sp|D3ERJ1|ECFT_STAA4	26.144	153	98	4	104	245	106	254	1.78e-09	60.8	sp|D3ERJ1|ECFT_STAA4 Energy-coupling factor transporter transmembrane protein EcfT OS=Staphylococcus aureus (strain 04-02981) OX=703339 GN=ecfT PE=3 SV=1
00000850|gene_cluster_GC_00004012|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2352	sp|D8IIP4|ECFT_LIMFC	26.667	180	101	7	87	248	93	259	5.67e-09	59.3	sp|D8IIP4|ECFT_LIMFC Energy-coupling factor transporter transmembrane protein EcfT OS=Limosilactobacillus fermentum (strain CECT 5716 / Lc40) OX=712938 GN=ecfT PE=3 SV=1
00000850|gene_cluster_GC_00004012|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2352	sp|A8YXN4|ECFT_LACH4	24.194	186	131	3	60	235	74	259	2.10e-08	57.8	sp|A8YXN4|ECFT_LACH4 Energy-coupling factor transporter transmembrane protein EcfT OS=Lactobacillus helveticus (strain DPC 4571) OX=405566 GN=ecfT PE=3 SV=1
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|B1MM06|TETR_MYCA9	34.000	100	66	0	9	108	4	103	1.94e-10	60.5	sp|B1MM06|TETR_MYCA9 DNA-binding transcriptional repressor TetR OS=Mycobacteroides abscessus (strain ATCC 19977 / DSM 44196 / CCUG 20993 / CIP 104536 / JCM 13569 / NCTC 13031 / TMC 1543 / L948) OX=561007 GN=tetR PE=1 SV=1
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|P0DXG5|PNBX_NOCS0	43.333	60	34	0	6	65	16	75	3.43e-09	57.4	sp|P0DXG5|PNBX_NOCS0 HTH-type transcriptional repressor PnbX OS=Nocardioides sp. (strain LMS-CY) OX=2840457 GN=pnbX PE=2 SV=1
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|P67437|Y1581_MYCBO	24.176	182	119	5	14	184	22	195	1.57e-06	50.1	sp|P67437|Y1581_MYCBO Uncharacterized HTH-type transcriptional regulator Mb1581 OS=Mycobacterium bovis (strain ATCC BAA-935 / AF2122/97) OX=233413 GN=BQ2027_MB1581 PE=4 SV=1
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|P9WMD1|Y1556_MYCTU	24.176	182	119	5	14	184	22	195	1.57e-06	50.1	sp|P9WMD1|Y1556_MYCTU Uncharacterized HTH-type transcriptional regulator Rv1556 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1556 PE=1 SV=1
00000851|gene_cluster_GC_00003445|genome_name_P3354_OFSP_BE|gene_callers_id_1897	sp|P9WMD0|Y1556_MYCTO	24.176	182	119	5	14	184	22	195	1.57e-06	50.1	sp|P9WMD0|Y1556_MYCTO Uncharacterized HTH-type transcriptional regulator MT1607 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT1607 PE=4 SV=1
00000852|gene_cluster_GC_00003530|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2391	sp|Q8NZA2|NRDIL_STRP8	52.985	134	62	1	1	133	11	144	5.03e-47	152	sp|Q8NZA2|NRDIL_STRP8 Putative NrdI-like protein OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=spyM18_2048 PE=3 SV=1
00000852|gene_cluster_GC_00003530|genome_name_P950_Fermented_Rice_BE|gene_callers_id_2391	sp|P0DC73|NRDIL_STRPQ	53.731	134	59	2	1	132	11	143	6.89e-44	144	sp|P0DC73|NRDIL_STRPQ Putative NrdI-like protein OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=SPs1706 PE=3 SV=1
